mz,intensity
495.7778659,0
495.7793471,0
495.7808283,1624.282349
495.7823095,2887.487061
495.7837907,3357.258057
495.7852719,2602.956055
495.7867532,1197.587769
495.7882344,0
495.7897157,0
495.7911969,0
495.7926781,0
495.8237859,0
495.8252673,0
495.8267487,0
495.8282301,0
495.8297115,0
495.8311929,1671.612183
495.8326744,5832.464844
495.8341558,10109.97656
495.8356373,12210.31348
495.8371187,8860.012695
495.8386002,4916.662598
495.8400816,1612.376465
495.8415631,634.6185913
495.8430447,0
495.8445262,0
495.8460077,0
495.8474892,0
496.2225208,0
496.224004,0
496.2254872,0
496.2269704,0
496.2284536,2150.878906
496.2299368,3012.628174
496.23142,3150.268311
496.2329032,2501.334717
496.2343864,1459.705078
496.2358697,0
496.237353,0
496.2388362,0
496.2403195,0
496.4183585,0
496.4198425,0
496.4213266,0
496.4228107,0
496.4242947,1114.232422
496.4257788,2260.621094
496.4272629,2867.624268
496.428747,2451.996338
496.4302311,1303.922241
496.4317154,0
496.4331995,0
496.4346837,0
496.4361678,0
496.8296979,0
496.8311838,0
496.8326697,0
496.8341557,0
496.8356416,1691.513794
496.8371275,2485.960938
496.8386135,2902.516113
496.8400994,2815.550293
496.8415853,2282.604492
496.8430713,1489.972168
496.8445573,0
496.8460433,0
496.8475292,0
496.8490152,0
496.8579313,0
496.8594173,0
496.8609033,0
496.8623894,0
496.8638754,557.315979
496.8653615,2171.60376
496.8668476,4024.402344
496.8683336,5037.575195
496.8698197,4511.512207
496.8713058,2849.873047
496.8727919,1231.105347
496.8742795,0
496.8757656,0
496.8772517,0
496.8787378,0
500.2529765,0
500.2544778,0
500.2559791,0
500.2574804,0
500.2589817,1678.206055
500.260483,2826.974609
500.2619843,3482.09668
500.2634857,3126.404053
500.264987,1893.153076
500.2664894,0
500.2679908,0
500.2694922,0
500.2709935,0
502.8013472,0
502.80286,0
502.8043728,0
502.8058855,0
502.8073983,1995.480713
502.8089111,2772.157471
502.810424,3110.103027
502.8119368,3042.450928
502.8134496,2673.911133
502.8149624,2078.40625
502.8164754,0
502.8179882,0
502.8195011,0
502.8210139,0
503.0964678,0
503.0979819,0
503.099496,0
503.1010101,0
503.1025242,145.9829865
503.1040384,4204.834961
503.1055525,17832.30859
503.1070667,36582.97656
503.1085808,56220.375
503.110095,56181.25
503.1116091,37155.5
503.1131233,19133.83203
503.1146375,6682.045898
503.1161517,2059.106201
503.1176659,38.63153839
503.1191802,0
503.1206944,0
503.1222086,0
503.1237228,0
503.2963892,0
503.2979042,0
503.2994192,0
503.3009342,0
503.3024492,1193.129639
503.3039643,2366.804688
503.3054793,3220.429199
503.3069944,3264.635742
503.3085094,2446.966797
503.3100245,1224.323853
503.3115396,0
503.3130547,0
503.3145698,0
503.3160848,0
503.3312361,0
503.3327513,0
503.3342665,0
503.3357817,0
503.3372969,1656.236572
503.3388121,2361.625
503.3403273,2569.757568
503.3418425,2197.131592
503.3433577,1475.469971
503.3448731,0
503.3463883,0
503.3479036,0
503.3494188,0
503.7709218,0
503.772439,0
503.7739561,0
503.7754733,0
503.7769905,1617.520508
503.7785076,2808.413818
503.7800248,3049.928955
503.781542,2236.241699
503.7830592,986.4957886
503.7845765,0
503.7860937,0
503.7876109,0
503.7891281,0
503.8832097,0
503.8847274,0
503.8862451,0
503.8877627,0
503.8892804,1625.286743
503.8907981,2311.099365
503.8923158,2582.371582
503.8938335,2182.79126
503.8953512,1256.83606
503.896869,0
503.8983867,0
503.8999045,0
503.9014222,0
504.0972677,0
504.0987863,0
504.1003049,0
504.1018236,0
504.1033422,0
504.1048609,5012.591309
504.1063795,12555.69238
504.1078982,20582.13477
504.1094169,24205.93555
504.1109356,19228.92188
504.1124543,12284.33789
504.113973,6126.515137
504.1154917,2399.032471
504.1170104,633.3828735
504.1185295,0
504.1200482,0
504.121567,0
504.1230857,0
505.0766871,0
505.0782102,0
505.0797332,0
505.0812563,0
505.0827794,1433.41687
505.0843025,9617.226563
505.0858256,27392.69336
505.0873487,46125.86719
505.0888718,56509.87891
505.0903949,42257.61719
505.091918,24325.1875
505.0934411,8357.423828
505.0949643,1763.649414
505.0964874,0
505.0980105,0
505.0995337,0
505.1010569,0
505.10258,2163.910156
505.1041032,5655.350098
505.1056264,9367.479492
505.1071496,9402.15332
505.1086728,3543.258789
505.110196,1454.319336
505.1117192,193.6834412
505.1132425,0
505.1147657,0
505.1162889,0
505.1178122,0
505.367716,0
505.3692403,0
505.3707647,0
505.3722891,0
505.3738135,1356.796509
505.3753379,2853.534668
505.3768623,3669.608154
505.3783867,2963.084229
505.3799111,1342.07251
505.3813646,0
505.382889,0
505.3844135,0
505.3859379,0
505.8557964,0
505.857323,0
505.8588496,0
505.8603762,0
505.8619028,1644.454346
505.8634294,2677.439453
505.864956,2999.637451
505.8664827,2415.938721
505.8680093,1363.940308
505.869536,0
505.8710626,0
505.8725893,0
505.8741159,0
506.0756954,0
506.077223,0
506.0787506,0
506.0802782,0
506.0818058,0
506.0833334,1602.321289
506.084861,7632.51416
506.0863886,14789.29688
506.0879162,22015.24414
506.0894439,22067.98242
506.0909715,15491.21289
506.0924992,8887.225586
506.0940268,3560.554199
506.0955545,306.4832458
506.0970821,0
506.0986098,0
506.1001375,0
506.1016652,1774.547607
506.1031929,3183.300293
506.1047206,4461.793457
506.1062483,4738.211914
506.107776,3755.512939
506.1093037,2069.024902
506.1108317,0
506.1123594,0
506.1138871,0
506.1154149,0
506.7515594,0
506.7530901,0
506.7546207,0
506.7561514,0
506.757682,1689.480469
506.7592127,2484.624512
506.7607434,2727.918213
506.762274,2261.130371
506.7638047,1317.271362
506.7653354,0
506.7668661,0
506.7683968,0
506.7699276,0
506.7760505,0
506.7775812,0
506.779112,0
506.7806428,0
506.7821735,1322.342896
506.7837043,2174.427734
506.7852351,2698.897461
506.7867659,2532.294434
506.7882967,1700.994995
506.7898276,0
506.7913584,0
506.7928892,0
506.79442,0
507.0746779,0
507.07621,0
507.0777421,0
507.0792743,0
507.0808064,0
507.0823385,2599.243896
507.0838706,6416.60791
507.0854028,10323.63477
507.0869349,9568.604492
507.0884671,3691.848145
507.0899993,1919.64209
507.0915314,1297.471069
507.0930637,0
507.0945959,0
507.0961281,0
507.0976603,0
507.2938392,0
507.2953723,0
507.2969054,0
507.2984385,0
507.2999716,1490.457031
507.3015047,2869.797852
507.3030378,3644.89209
507.304571,3201.765137
507.3061041,1876.033447
507.3076375,0
507.3091707,0
507.3107038,0
507.312237,0
508.0750846,0
508.0766213,0
508.0781579,0
508.0796946,0
508.0812312,1098.83252
508.0827679,2165.174805
508.0843046,3353.523438
508.0858413,4320.788086
508.087378,4709.628418
508.0889146,4276.070313
508.0904513,3111.987793
508.0919881,1708.070068
508.0935248,0
508.0950616,0
508.0965983,0
508.098135,0
508.3348757,0
508.3364135,0
508.3379513,0
508.3394891,0
508.341027,1474.243652
508.3425648,2792.430908
508.3441027,3502.925781
508.3456405,3164.205322
508.3471784,2095.745605
508.3487163,0
508.3502542,0
508.3517921,0
508.35333,0
508.3548679,932.3699951
508.3564058,2163.69873
508.3579437,3431.52002
508.3594816,3824.018555
508.3610195,2949.91333
508.3625575,1408.151489
508.3640955,0
508.3656335,0
508.3671714,0
508.3687094,0
508.7734364,0
508.7749762,0
508.776516,0
508.7780558,0
508.7795956,1195.558228
508.7811355,2204.280518
508.7826753,2725.842529
508.7842152,2398.248047
508.785755,1444.779663
508.7872949,0
508.7888348,0
508.7903747,0
508.7919146,0
508.8673775,0
508.8689177,0
508.870458,0
508.8719982,0
508.8735385,1568.864868
508.8750787,3347.121582
508.876619,4558.279297
508.8781593,4276.311035
508.8796996,2717.959717
508.8812398,1025.68103
508.8827804,0
508.8843207,0
508.8858611,0
508.8874014,0
509.8422021,0
509.8437468,0
509.8452915,0
509.8468362,0
509.8483808,869.765625
509.8499255,2221.573975
509.8514702,3222.926514
509.8530149,3173.177979
509.8545596,2204.280029
509.8561044,1032.366577
509.8576496,0
509.8591943,0
509.860739,0
509.8622838,0
511.4431405,0
511.4446925,0
511.4462444,0
511.4477964,0
511.4493483,1176.761841
511.4509003,2289.790283
511.4524523,2994.991699
511.4540043,2857.890869
511.4555563,1958.651245
511.4571087,0
511.4586607,0
511.4602127,0
511.4617647,0
512.7726362,0
512.7741942,0
512.7757522,0
512.7773102,0
512.7788683,1040.822876
512.7804263,2314.130371
512.7819843,3361.369629
512.7835424,3549.63916
512.7851004,2730.639648
512.7866585,1411.38147
512.7882165,0
512.7897746,0
512.7913327,0
512.7928908,0
512.83652,0
512.8380783,0
512.8396366,0
512.8411949,0
512.8427532,1008.434204
512.8443115,2208.253662
512.8458699,3145.171631
512.8474282,3167.282715
512.8489865,2199.552246
512.8505449,866.4741821
512.8521033,0
512.8536616,0
512.85522,0
512.8567784,0
512.8645703,0
512.8661288,0
512.8676872,0
512.8692456,0
512.8708041,1640.230835
512.8723625,3079.235352
512.873921,3726.16748
512.8754794,3212.378418
512.8770379,1990.23877
512.878598,0
512.8801565,0
512.8817149,0
512.8832734,0
518.2820894,0
518.2836726,0
518.2852558,0
518.286839,0
518.2884222,1776.56665
518.2900054,3066.268066
518.2915886,3642.202393
518.2931718,3116.309082
518.294755,1852.353149
518.2963385,0
518.2979217,0
518.299505,0
518.3010882,0
519.1269521,0
519.1285392,0
519.1301262,0
519.1317133,0
519.1333004,373.2458191
519.1348875,10540.00098
519.1364745,43776.35547
519.1380616,95182.5
519.1396487,150213.2031
519.1412358,159846.2813
519.142823,109575.4922
519.1444101,59164.01563
519.1459972,20316.30859
519.1475843,5996.498535
519.1491715,927.418335
519.1507587,0
519.1523459,0
519.153933,0
519.1555202,0
519.3301536,0
519.3317416,0
519.3333296,0
519.3349176,0
519.3365056,1703.73877
519.3380936,3172.57251
519.3396816,3770.006104
519.3412697,3056.899902
519.3428577,1606.161987
519.3444459,0
519.3460339,0
519.347622,0
519.3492101,0
519.910251,0
519.9118416,0
519.9134323,0
519.915023,0
519.9166136,2123.501221
519.9182043,3450.563965
519.919795,3817.143311
519.9213857,2922.426514
519.9229763,1415.736816
519.9245671,0
519.9261578,0
519.9277485,0
519.9293393,0
520.1282371,0
520.1298287,0
520.1314204,0
520.133012,0
520.1346037,396.5954895
520.1361954,12035.53906
520.137787,31864.50781
520.1393787,52637.95313
520.1409704,65410.55469
520.1425621,54584.45703
520.1441538,35700.22266
520.1457456,18399.60352
520.1473373,7352.831055
520.148929,741.4937134
520.150521,0
520.1521128,0
520.1537045,0
520.1552963,0
521.1100749,0
521.1116711,0
521.1132672,0
521.1148634,0
521.1164596,1897.660767
521.1180557,4251.012695
521.1196519,6136.188477
521.1212481,6089.341309
521.1228443,4193.046875
521.1244405,2090.661133
521.1260368,0
521.127633,0
521.1292292,0
521.1308255,0
521.1324217,217.5431519
521.134018,10676.30762
521.1356142,24118.92383
521.1372105,38240.35938
521.1388068,39997.53125
521.1404031,29721.82422
521.1419993,19028.00195
521.1435956,10971.66016
521.145192,5953.338379
521.1467883,1221.405762
521.1483848,0
521.1499811,0
521.1515774,0
521.1531738,0
521.7811046,0
521.7827039,0
521.7843031,0
521.7859024,0
521.7875016,1384.887573
521.7891009,2484.283203
521.7907002,2958.10498
521.7922994,2471.028076
521.7938987,1415.258179
521.795498,0
521.7970973,0
521.7986966,0
521.8002959,0
521.8066933,0
521.8082926,0
521.809892,0
521.8114914,0
521.8130907,2099.386719
521.8146901,3542.081299
521.8162895,4113.055664
521.8178889,3389.800537
521.8194883,1862.85437
521.8210878,0
521.8226872,0
521.8242867,0
521.8258861,0
522.1059004,0
522.1075011,0
522.1091018,0
522.1107026,0
522.1123033,2037.821167
522.1139041,3480.44873
522.1155049,3797.614502
522.1171056,2644.518066
522.1187064,988.0229492
522.1203072,0
522.121908,0
522.1235088,2284.225342
522.1251096,3322.879639
522.1267104,3444.602295
522.1283113,2800.584473
522.1299121,0
522.1315129,0
522.1331138,1126.509399
522.1347146,5288.999023
522.1363155,9830.583984
522.1379164,14167.76367
522.1395172,13788.07715
522.1411181,9890.076172
522.142719,5906.100098
522.1443199,1436.318359
522.145921,0
522.1475219,0
522.1491228,0
522.1507238,0
522.764421,0
522.7660248,0
522.7676285,0
522.7692323,0
522.7708361,1138.798706
522.7724399,2463.504639
522.7740437,3366.605713
522.7756475,3184.057129
522.7772513,2048.283447
522.7788552,0
522.780459,0
522.7820629,0
522.7836667,0
523.104583,0
523.1061884,0
523.1077937,0
523.109399,0
523.1110044,1591.079956
523.1126097,3125.0271
523.1142151,4677.657715
523.1158205,5493.54541
523.1174258,5040.577637
523.1190312,3511.702637
523.1206366,1757.176025
523.1222422,0
523.1238476,0
523.125453,0
523.1270585,0
523.8084231,0
523.8100316,0
523.8116402,0
523.8132488,0
523.8148574,1923.855469
523.816466,3126.745361
523.8180746,3472.614502
523.8196832,2757.735596
523.8212918,1506.450684
523.8229006,0
523.8245092,0
523.8261178,0
523.8277265,0
524.2832715,0
524.2848822,0
524.286493,0
524.2881037,0
524.2897145,1907.077881
524.2913253,2985.508545
524.2929361,3515.876465
524.2945469,3262.103271
524.2961577,2420.507568
524.2977686,0
524.2993794,0
524.3009903,0
524.3026011,0
524.7216701,0
524.7232829,0
524.7248957,0
524.7265085,0
524.7281213,1487.407715
524.7297341,2585.501953
524.7313469,3103.395996
524.7329597,2621.725342
524.7345725,1458.989868
524.7361854,0
524.7377982,0
524.7394111,0
524.7410239,0
524.8636227,0
524.8652362,0
524.8668496,0
524.868463,0
524.8700765,2257.867676
524.8716899,3893.374023
524.8733034,4296.301758
524.8749169,3206.290527
524.8765304,1536.225952
524.878144,0
524.8797575,0
524.881371,0
524.8829845,0
525.4061538,0
525.4077697,0
525.4093856,0
525.4110016,0
525.4126175,1510.404175
525.4142335,2684.041016
525.4158495,3312.154297
525.4174654,2921.562256
525.4190814,1728.30127
525.4206975,0
525.4223135,0
525.4239295,0
525.4255456,0
525.8750863,0
525.8767044,0
525.8783225,0
525.8799406,0
525.8815588,1749.008545
525.8831769,3592.135742
525.884795,5076.983398
525.8864131,5191.188477
525.8880313,3946.239502
525.8896494,2191.025635
525.8912679,0
525.8928861,0
525.8945042,0
525.8961224,0
526.8602678,0
526.8618904,0
526.8635131,0
526.8651357,0
526.8667584,1381.651733
526.8683811,3093.674805
526.8700038,4504.133301
526.8716265,4663.382324
526.8732491,3471.49585
526.8748719,1762.819214
526.8764948,0
526.8781176,0
526.8797403,0
526.881363,0
527.7880188,0
527.7896458,0
527.7912727,0
527.7928997,0
527.7945266,1142.077148
527.7961536,2485.718506
527.7977805,3652.932861
527.7994075,3788.685547
527.8010345,2736.324463
527.8026615,1251.646606
527.8042888,0
527.8059158,0
527.8075428,0
527.8091698,0
528.7785833,0
528.7802148,0
528.7818463,0
528.7834778,0
528.7851094,1374.135742
528.7867409,2722.712891
528.7883725,3228.029053
528.790004,2454.433838
528.7916356,1077.614258
528.7932682,0
528.7948998,0
528.7965314,0
528.798163,0
532.2560756,0
532.2577233,0
532.2593709,0
532.2610185,0
532.2626662,1504.141479
532.2643139,2566.306885
532.2659615,3051.605713
532.2676092,2480.447754
532.2692569,1204.376465
532.2709048,0
532.2725525,0
532.2742002,0
532.2758479,0
532.7589592,0
532.7606092,0
532.7622592,0
532.7639091,0
532.7655591,1206.328979
532.7672091,2538.993164
532.7688591,3649.074219
532.7705092,3785.916504
532.7721592,2913.315918
532.7738092,1625.790039
532.7754593,0
532.7771093,0
532.7787594,0
532.7804094,0
532.8348658,0
532.8365161,0
532.8381664,0
532.8398168,0
532.8414671,1090.617554
532.8431175,2641.320068
532.8447678,4223.825684
532.8464182,4558.00293
532.8480686,3287.65332
532.849719,1283.651245
532.8513695,0
532.8530199,0
532.8546703,0
532.8563207,0
533.1799501,0
533.181602,0
533.1832539,0
533.1849059,0
533.1865578,723.2352905
533.1882098,4364.725586
533.1898618,9530.257813
533.1915137,15056.82617
533.1931657,15600.28418
533.1948177,10468.3125
533.1964697,5377.608887
533.1981217,1643.345215
533.1997737,765.093689
533.2014259,0
533.2030779,0
533.20473,0
533.206382,0
533.8380239,0
533.8396789,0
533.8413339,0
533.8429889,0
533.8446439,1472.213379
533.8462989,2805.414551
533.847954,3832.276123
533.849609,3948.358398
533.851264,3054.741943
533.8529191,1679.987305
533.8545745,0
533.8562296,0
533.8578847,0
533.8595398,0
535.1810884,0
535.1827497,0
535.1844109,0
535.1860722,0
535.1877334,2293.601074
535.1893947,4250.106445
535.191056,5175.73291
535.1927172,4398.512695
535.1943785,2527.65625
535.1960398,836.6361084
535.1977013,0
535.1993626,0
535.201024,0
535.2026853,0
535.8645085,0
535.8661729,0
535.8678373,0
535.8695018,0
535.8711662,1088.990967
535.8728307,2795.437988
535.8744951,4381.518066
535.8761596,4726.006348
535.877824,3485.437988
535.8794885,1581.063721
535.8811531,0
535.8828176,0
535.8844821,0
535.8861466,0
536.1542341,0
536.1558999,0
536.1575656,0
536.1592314,0
536.1608972,1472.806885
536.162563,11413.12988
536.1642288,30925.61719
536.1658946,51504.69141
536.1675604,61598.17188
536.1692263,46081.78125
536.1708921,27154.29102
536.172558,10701.04883
536.1742238,3831.950928
536.1758897,504.7306213
536.1775558,0
536.1792217,0
536.1808876,0
536.1825535,0
537.1534216,0
537.155092,0
537.1567625,0
537.1584329,0
537.1601033,0
537.1617738,1973.65979
537.1634443,9088.973633
537.1651147,17326.32031
537.1667852,25444.58984
537.1684557,25641.05664
537.1701262,18564.58984
537.1717967,11192.45605
537.1734672,4993.381836
537.1751377,1155.673584
537.1768083,0
537.1784789,0
537.1801494,0
537.18182,0
537.3054624,0
537.3071335,0
537.3088047,0
537.3104758,0
537.312147,1819.721069
537.3138182,3055.049072
537.3154893,3655.262207
537.3171605,3115.588867
537.3188317,1710.721436
537.3205032,0
537.3221744,0
537.3238456,0
537.3255168,0
538.1520547,0
538.1537298,0
538.1554049,0
538.15708,0
538.1587551,0
538.1604302,4000.125244
538.1621053,9102.802734
538.1637805,14280.99414
538.1654556,14200.75879
538.1671307,10658.4707
538.1688059,2581.707764
538.1704811,845.0187988
538.1721565,0
538.1738317,0
538.1755069,0
538.1771821,0
539.1534752,0
539.155155,0
539.1568348,0
539.1585145,0
539.1601943,1569.386963
539.1618741,2890.231445
539.1635539,5882.882813
539.1652337,4436.331055
539.1669136,3659.189697
539.1685934,2198.479248
539.1702732,847.2572021
539.1719535,0
539.1736334,0
539.1753132,0
539.1769931,0
540.7241162,0
540.7258033,0
540.7274904,0
540.7291776,0
540.7308647,1121.344727
540.7325518,2650.803955
540.734239,4096.695801
540.7359262,4440.313965
540.7376133,3511.009766
540.7393005,1993.150635
540.7409877,0
540.7426749,0
540.7443621,0
540.7460493,0
540.8456084,0
540.8472961,0
540.8489838,0
540.8506715,0
540.8523592,847.0425415
540.8540469,2465.129639
540.8557346,4463.584961
540.8574223,5635.733398
540.8591101,5184.810547
540.8607978,3453.388184
540.8624855,1563.684082
540.8641734,0
540.8658612,0
540.867549,0
540.8692368,0
541.3049486,0
541.3066384,0
541.3083283,0
541.3100181,0
541.311708,1033.670288
541.3133978,2508.824219
541.3150877,3814.928711
541.3167776,4098.187012
541.3184675,3168.983154
541.3201573,1636.495117
541.3218477,0
541.3235376,0
541.3252275,0
541.3269174,0
542.6966637,0
542.69836,0
542.7000564,0
542.7017527,0
542.7034491,1627.959839
542.7051455,2817.362549
542.7068419,3403.045898
542.7085383,3066.954346
542.7102347,2044.074707
542.7119314,0
542.7136278,0
542.7153243,0
542.7170207,0
543.7397221,0
543.7414233,0
543.7431246,0
543.7448258,0
543.7465271,2115.228027
543.7482284,3602.268066
543.7499297,4134.314453
543.751631,3295.163086
543.7533323,1743.727417
543.7550336,0
543.7567349,0
543.7584362,0
543.7601375,0
543.7890614,0
543.7907629,0
543.7924644,0
543.7941659,0
543.7958674,1305.78186
543.7975689,2620.991699
543.7992704,3471.362061
543.8009719,3095.737061
543.8026734,1699.775146
543.8043763,0
543.8060778,0
543.8077794,0
543.8094809,0
548.1676929,0
548.1694149,0
548.171137,0
548.1728591,0
548.1745812,2133.571777
548.1763033,2991.184082
548.1780254,3169.301514
548.1797475,2549.087402
548.1814696,1466.248779
548.1831919,0
548.1849141,0
548.1866362,0
548.1883584,0
548.7571136,0
548.7588384,0
548.7605633,0
548.7622881,0
548.764013,1609.82373
548.7657379,2898.44751
548.7674628,3537.400635
548.7691876,2996.140869
548.7709125,1647.142456
548.7726379,0
548.7743628,0
548.7760877,0
548.7778127,0
550.2071232,0
550.2088549,0
550.2105866,0
550.2123183,0
550.21405,840.4719238
550.2157817,2507.204102
550.2175134,4683.450195
550.2192452,6086.38916
550.2209769,5785.925293
550.2227087,4057.084473
550.2244404,2033.04126
550.2261725,0
550.2279043,0
550.2296361,0
550.2313679,0
551.2927606,0
551.2944974,0
551.2962342,0
551.2979711,0
551.2997079,1621.503662
551.3014448,2673.075439
551.3031816,3091.836182
551.3049185,2674.94873
551.3066554,1682.250488
551.3083924,0
551.3101293,0
551.3118662,0
551.3136031,0
551.7602598,0
551.7619988,0
551.7637379,0
551.7654769,0
551.767216,1450.34314
551.768955,2505.325195
551.7706941,3175.652588
551.7724331,3013.181885
551.7741722,1990.250732
551.7759115,0
551.7776506,0
551.7793897,0
551.7811288,0
552.2509907,0
552.252732,0
552.2544734,0
552.2562147,0
552.2579561,1846.376343
552.2596975,2776.35791
552.2614388,3117.580566
552.2631802,2643.621094
552.2649216,1628.654419
552.2665216,0
552.268263,0
552.2700045,0
552.2717459,0
554.7722043,0
554.7739576,0
554.7757109,0
554.7774642,0
554.7792175,1596.935913
554.7809708,2988.969727
554.7827241,3669.278564
554.7844775,3204.634766
554.7862308,1986.328857
554.7879842,0
554.7897376,0
554.7914909,0
554.7932443,0
556.7481531,0
556.7499158,0
556.7516784,0
556.7534411,0
556.7552038,1551.528564
556.7569665,2523.982178
556.7587292,2980.023438
556.7604919,2738.256104
556.7622546,1933.61084
556.7640174,0
556.7657802,0
556.7675429,0
556.7693057,0
558.7506267,0
558.7523988,0
558.754171,0
558.7559432,0
558.7577154,1457.324341
558.7594876,2489.18042
558.7612599,3138.368896
558.7630321,3056.205566
558.7648043,2305.927002
558.7665766,0
558.7683488,0
558.7701211,0
558.7718934,0
558.7736656,0
558.7754379,0
558.7772102,1835.675171
558.7789825,2877.745117
558.7807548,3399.261963
558.7825271,2893.038574
558.7842995,1579.185425
558.7860718,0
558.7878442,0
558.7896165,0
558.7913889,0
559.3501031,0
559.3518781,0
559.3536532,0
559.3554282,0
559.3572033,2255.404297
559.3589783,3637.261963
559.3607534,4369.172363
559.3625285,3910.865967
559.3643036,2455.396973
559.3660787,930.6425171
559.3678538,0
559.3696289,0
559.3714041,0
559.3731792,0
560.2440111,0
560.2457904,0
560.2475697,0
560.249349,0
560.2511283,1906.549316
560.2529076,4207.878418
560.254687,6166.389648
560.2564663,6422.685059
560.2582456,4814.379395
560.260025,2523.551025
560.2618044,997.1141357
560.2635838,0
560.2653631,0
560.2671425,0
560.2689219,0
560.6392208,0
560.641002,0
560.6427832,0
560.6445644,0
560.6463455,2056.34082
560.6481268,2882.302979
560.649908,3040.098877
560.6516892,2454.893555
560.6534704,1465.382324
560.6552517,0
560.6570329,0
560.6588142,0
560.6605954,0
560.7069112,0
560.7086927,0
560.7104742,0
560.7122557,0
560.7140373,983.6674805
560.7158188,2597.984619
560.7176003,3554.358643
560.7193819,3069.2771
560.7211634,1612.186279
560.722945,0
560.7247266,0
560.7265082,0
560.7282898,0
561.7201678,0
561.7219541,0
561.7237404,0
561.7255268,0
561.7273131,2075.420898
561.7290995,3441.379883
561.7308859,4015.827881
561.7326722,3350.795898
561.7344586,1961.885864
561.7362451,0
561.7380315,0
561.7398179,0
561.7416043,0
562.687815,0
562.6896059,0
562.6913969,0
562.6931878,0
562.6949788,1641.794067
562.6967698,2433.043457
562.6985608,2776.526611
562.7003518,2457.099365
562.7021428,1581.485107
562.7039338,0
562.7057248,0
562.7075158,0
562.7093069,0
563.0658932,0
563.0676859,0
563.0694787,0
563.0712714,0
563.0730642,2410.653809
563.074857,3614.474854
563.0766498,3745.777832
563.0784426,2713.452393
563.0802354,1268.641479
563.0820283,0
563.0838211,0
563.0856139,0
563.0874068,0
564.8052875,0
564.8070886,0
564.8088897,0
564.8106907,0
564.8124918,1900.977783
564.8142929,3249.79541
564.816094,4009.55957
564.8178951,3536.547852
564.8196963,2068.256348
564.8214974,0
564.8232986,0
564.8250997,0
564.8269009,0
565.7556417,0
565.7574473,0
565.7592529,0
565.7610586,0
565.7628642,1827.358643
565.7646698,3295.359619
565.7664755,3763.251953
565.7682811,2966.781738
565.7700868,1657.462646
565.7718925,0
565.7736982,0
565.7755039,2154.736572
565.7773096,3270.921875
565.7791153,3945.128662
565.780921,3871.200439
565.7827267,3018.585205
565.7845325,1695.104492
565.7863382,0
565.788144,0
565.7899497,0
565.7917555,0
566.214544,0
566.2163518,0
566.2181596,0
566.2199675,0
566.2217753,1028.47937
566.2235831,2581.806641
566.225391,3881.44873
566.2271988,4009.064209
566.2290067,2945.670898
566.2308146,1464.405396
566.2326225,0
566.2344304,0
566.2362383,0
566.2380462,0
566.3700469,0
566.3718555,0
566.373664,0
566.3754726,0
566.3772812,1784.470459
566.3790898,3357.999023
566.3808984,3964.548096
566.382707,3093.290283
566.3845156,1454.776367
566.3863242,0
566.3881329,0
566.3899415,0
566.3917502,0
567.797875,0
567.7996904,0
567.8015058,0
567.8033212,0
567.8051367,2276.702881
567.8069521,3183.834229
567.8087675,4167.244629
567.810583,4739.130371
567.8123984,4386.427734
567.8142139,3149.410645
567.8160294,1665.258911
567.8178449,0
567.8196604,0
567.8214759,0
567.8232914,0
570.3297017,0
570.3315292,0
570.3333568,0
570.3351844,0
570.337012,1808.260254
570.3388395,3313.734131
570.3406671,4198.853027
570.3424947,3863.719971
570.3443223,2570.178955
570.34615,1139.99939
570.3479776,0
570.3498052,0
570.3516329,0
570.3534605,0
570.6606313,0
570.6624604,0
570.6642896,0
570.6661187,0
570.6679479,1753.34375
570.6697771,2753.505371
570.6716063,3220.310791
570.6734354,2927.467041
570.6752647,2086.52417
570.6770939,0
570.6789231,0
570.6807523,0
570.6825815,0
570.6898986,0
570.6917279,0
570.6935572,0
570.6953865,0
570.6972158,1664.665405
570.6990451,3198.597656
570.7008744,3980.19458
570.7027037,3477.759766
570.7045331,2114.431152
570.7063624,0
570.7081918,0
570.7100212,0
570.7118505,0
570.8051605,0
570.8069903,0
570.8088201,0
570.81065,0
570.8124799,1553.619995
570.8143097,2541.974121
570.8161396,3055.476807
570.8179695,2689.989258
570.8197994,1618.207275
570.8216293,0
570.8234592,0
570.8252892,0
570.8271191,0
571.6826598,0
571.6844939,0
571.686328,0
571.688162,0
571.6899961,1298.636719
571.6918302,2567.036377
571.6936643,3210.937256
571.6954984,2604.451416
571.6973325,1196.37207
571.6991667,0
571.7010008,0
571.7028349,0
571.7046691,0
571.85143,0
571.8532648,0
571.8550997,0
571.8569346,0
571.8587695,2365.585693
571.8606044,3419.013916
571.8624393,3616.542725
571.8642742,2806.273682
571.8661092,1509.247314
571.8679441,0
571.8697791,0
571.871614,0
571.873449,0
572.7166315,0
572.7184705,0
572.7203096,0
572.7221486,0
572.7239877,1446.838867
572.7258268,3042.73291
572.7276658,4101.280762
572.7295049,3806.593994
572.731344,2316.248779
572.7331832,0
572.7350223,0
572.7368614,0
572.7387006,0
574.7301458,0
574.7319945,0
574.7338433,0
574.735692,0
574.7375408,944.5229492
574.7393896,2541.038574
574.7412384,3877.381592
574.7430872,4130.319824
574.744936,3231.879395
574.7467848,1837.206421
574.7486336,0
574.7504825,0
574.7523313,0
574.7541801,0
575.2351835,0
575.2370347,0
575.2388859,0
575.2407371,0
575.2425883,2056.668945
575.2444395,3784.068604
